season,lg,player,player_id,age,team,pos,experience
2011,NBA,Nate Robinson,robinna01,26,2TM,PG,6
2011,NBA,Nate Robinson,robinna01,26,BOS,PG,6
2011,NBA,Nate Robinson,robinna01,26,OKC,PG,6
2011,NBA,Rajon Rondo,rondora01,24,BOS,PG,5
2011,NBA,Derrick Rose,rosede01,22,CHI,PG,3
2011,NBA,Quinton Ross,rossqu01,29,NJN,SF,7
2011,NBA,Brandon Roy,roybr01,26,POR,SG,5
2011,NBA,Brandon Rush,rushbr01,25,IND,SG,3
2011,NBA,John Salmons,salmojo01,31,MIL,SG,9
2011,NBA,Samardo Samuels,samuesa01,22,CLE,PF,1
2011,NBA,Larry Sanders,sandela01,22,MIL,C,1
2011,NBA,Brian Scalabrine,scalabr01,32,CHI,PF,10
2011,NBA,Luis Scola,scolalu01,30,HOU,PF,4
2011,NBA,Thabo Sefolosha,sefolth01,26,OKC,SG,5
2011,NBA,Kevin Séraphin,serapke01,21,WAS,PF,1
2011,NBA,Ramon Sessions,sessira01,24,CLE,PG,4
2011,NBA,Mustafa Shakur,shakumu01,26,WAS,PG,1
2011,NBA,Garret Siler,silerga01,24,PHO,C,1
2011,NBA,Bobby Simmons,simmobo01,30,SAS,SF,9
2011,NBA,Brian Skinner,skinnbr01,34,MIL,C,13
2011,NBA,Craig Smith,smithcr01,27,LAC,PF,5
2011,NBA,Ish Smith,smithis01,22,2TM,PG,1
2011,NBA,Ish Smith,smithis01,22,HOU,PG,1
2011,NBA,Ish Smith,smithis01,22,MEM,PG,1
2011,NBA,Jason Smith,smithja02,24,NOH,C,3
2011,NBA,Joe Smith,smithjo02,35,2TM,PF,16
2011,NBA,Joe Smith,smithjo02,35,LAL,PF,16
2011,NBA,Joe Smith,smithjo02,35,NJN,PF,16
2011,NBA,Josh Smith,smithjo03,25,ATL,PF,7
2011,NBA,J.R. Smith,smithjr01,25,DEN,SF,7
2011,NBA,Darius Songaila,songada01,32,PHI,C,8
2011,NBA,Marreese Speights,speigma01,23,PHI,C,3
2011,NBA,Tiago Splitter,splitti01,26,SAS,C,1
2011,NBA,Jerry Stackhouse,stackje01,36,MIA,SG,16
2011,NBA,Lance Stephenson,stephla01,20,IND,SG,1
2011,NBA,DeShawn Stevenson,stevede01,29,DAL,SG,11
2011,NBA,Peja Stojaković,stojape01,33,3TM,SF,13
2011,NBA,Peja Stojaković,stojape01,33,DAL,SF,13
2011,NBA,Peja Stojaković,stojape01,33,NOH,SF,13
2011,NBA,Peja Stojaković,stojape01,33,TOR,SF,13
2011,NBA,Amar'e Stoudemire,stoudam01,28,NYK,C,9
2011,NBA,Rodney Stuckey,stuckro01,24,DET,PG,4
2011,NBA,DaJuan Summers,summeda01,23,DET,SF,2
2011,NBA,Pape Sy,sypa01,22,ATL,SF,1
2011,NBA,Jermaine Taylor,tayloje02,24,2TM,SG,2
2011,NBA,Jermaine Taylor,tayloje02,24,HOU,SG,2
2011,NBA,Jermaine Taylor,tayloje02,24,SAC,SG,2
2011,NBA,Jeff Teague,teaguje01,22,ATL,PG,2
2011,NBA,Sebastian Telfair,telfase01,25,MIN,PG,7
2011,NBA,Garrett Temple,templga01,24,3TM,PG,2
2011,NBA,Garrett Temple,templga01,24,CHA,PG,2
2011,NBA,Garrett Temple,templga01,24,MIL,SG,2
2011,NBA,Garrett Temple,templga01,24,SAS,SG,2
2011,NBA,Jason Terry,terryja01,33,DAL,SG,12
2011,NBA,Hasheem Thabeet,thabeha01,23,2TM,C,2
2011,NBA,Hasheem Thabeet,thabeha01,23,HOU,C,2
2011,NBA,Hasheem Thabeet,thabeha01,23,MEM,C,2
2011,NBA,Etan Thomas,thomaet01,32,ATL,C,9
2011,NBA,Kurt Thomas,thomaku01,38,CHI,PF,16
2011,NBA,Tyrus Thomas,thomaty01,24,CHA,C,5
2011,NBA,Jason Thompson,thompja02,24,SAC,PF,3
2011,NBA,Al Thornton,thornal01,27,2TM,PF,4
2011,NBA,Al Thornton,thornal01,27,GSW,PF,4
2011,NBA,Al Thornton,thornal01,27,WAS,SF,4
2011,NBA,Marcus Thornton,thornma01,23,2TM,SG,2
2011,NBA,Marcus Thornton,thornma01,23,NOH,SG,2
2011,NBA,Marcus Thornton,thornma01,23,SAC,SG,2
2011,NBA,Anthony Tolliver,tollian01,25,MIN,SF,3
2011,NBA,Ronny Turiaf,turiaro01,28,NYK,C,6
2011,NBA,Hedo Türkoğlu,turkohe01,31,2TM,SF,11
2011,NBA,Hedo Türkoğlu,turkohe01,31,ORL,SF,11
2011,NBA,Hedo Türkoğlu,turkohe01,31,PHO,PF,11
2011,NBA,Evan Turner,turneev01,22,PHI,SG,1
2011,NBA,Ekpe Udoh,udohek01,23,GSW,C,1
2011,NBA,Ime Udoka,udokaim01,33,SAS,SF,7
2011,NBA,Beno Udrih,udrihbe01,28,SAC,PG,7
2011,NBA,Ben Uzoh,uzohbe01,22,NJN,PG,1
2011,NBA,Anderson Varejão,varejan01,28,CLE,C,7
2011,NBA,Greivis Vásquez,vasqugr01,24,MEM,PG,1
2011,NBA,Charlie Villanueva,villach01,26,DET,PF,6
2011,NBA,Sasha Vujačić,vujacsa01,26,2TM,SG,7
2011,NBA,Sasha Vujačić,vujacsa01,26,LAL,SG,7
2011,NBA,Sasha Vujačić,vujacsa01,26,NJN,SG,7
2011,NBA,Dwyane Wade,wadedw01,29,MIA,SG,8
2011,NBA,Von Wafer,wafervo01,25,BOS,SG,5
2011,NBA,Henry Walker,walkebi01,23,NYK,SG,3
2011,NBA,Ben Wallace,wallabe01,36,DET,C,15
2011,NBA,Gerald Wallace,wallage01,28,2TM,SF,10
2011,NBA,Gerald Wallace,wallage01,28,CHA,SF,10
2011,NBA,Gerald Wallace,wallage01,28,POR,PF,10
2011,NBA,John Wall,walljo01,20,WAS,PG,1
2011,NBA,Luke Walton,waltolu01,30,LAL,SF,8
2011,NBA,Willie Warren,warrewi01,21,LAC,PG,1
2011,NBA,Hakim Warrick,warriha01,28,PHO,PF,6
2011,NBA,C.J. Watson,watsocj01,26,CHI,PG,4
2011,NBA,Earl Watson,watsoea01,31,UTA,PG,10
2011,NBA,Kyle Weaver,weaveky01,24,UTA,SG,3
2011,NBA,Martell Webster,webstma02,24,MIN,SF,6
2011,NBA,Sonny Weems,weemsso01,24,TOR,SF,3
2011,NBA,Russell Westbrook,westbru01,22,OKC,PG,3
2011,NBA,David West,westda01,30,NOH,PF,8
2011,NBA,Delonte West,westde01,27,BOS,PG,7
2011,NBA,Mario West,westma02,26,NJN,SG,4
2011,NBA,D.J. White,whitedj01,24,2TM,C,3
2011,NBA,D.J. White,whitedj01,24,CHA,C,3
2011,NBA,D.J. White,whitedj01,24,OKC,PF,3
2011,NBA,Hassan Whiteside,whiteha01,21,SAC,C,1
2011,NBA,Chris Wilcox,wilcoch01,28,DET,PF,9
2011,NBA,Damien Wilkins,wilkida02,31,ATL,SF,7
2011,NBA,Deron Williams,willide01,26,2TM,PG,6
2011,NBA,Deron Williams,willide01,26,NJN,PG,6
2011,NBA,Deron Williams,willide01,26,UTA,PG,6
2011,NBA,Jason Williams,willija02,35,2TM,PG,12
2011,NBA,Jason Williams,willija02,35,MEM,PG,12
2011,NBA,Jason Williams,willija02,35,ORL,PG,12
2011,NBA,Jawad Williams,willija04,27,CLE,SF,3
2011,NBA,Lou Williams,willilo02,24,PHI,SG,6
2011,NBA,Mo Williams,willima01,28,2TM,PG,8
2011,NBA,Mo Williams,willima01,28,CLE,PG,8
2011,NBA,Mo Williams,willima01,28,LAC,PG,8
2011,NBA,Marvin Williams,willima02,24,ATL,SF,6
2011,NBA,Reggie Williams,willire02,24,GSW,SF,2
2011,NBA,Shelden Williams,willish02,27,2TM,PF,5
2011,NBA,Shelden Williams,willish02,27,DEN,PF,5
2011,NBA,Shelden Williams,willish02,27,NYK,PF,5
2011,NBA,Shawne Williams,willish03,24,NYK,PF,4
2011,NBA,Terrence Williams,willite01,23,2TM,SG,2
2011,NBA,Terrence Williams,willite01,23,HOU,SG,2
2011,NBA,Terrence Williams,willite01,23,NJN,SG,2
2011,NBA,Antoine Wright,wrighan01,26,SAC,SG,6
2011,NBA,Brandan Wright,wrighbr03,23,2TM,PF,3
2011,NBA,Brandan Wright,wrighbr03,23,GSW,PF,3
2011,NBA,Brandan Wright,wrighbr03,23,NJN,PF,3
2011,NBA,Dorell Wright,wrighdo01,25,GSW,SF,7
2011,NBA,Julian Wright,wrighju01,23,TOR,SF,4
2011,NBA,Nick Young,youngni01,25,WAS,SG,4
2011,NBA,Sam Young,youngsa01,25,MEM,SF,2
2011,NBA,Thaddeus Young,youngth01,22,PHI,PF,4
2012,NBA,Jeff Adrien,adrieje01,25,HOU,PF,2
2012,NBA,Arron Afflalo,afflaar01,26,DEN,SG,5
2012,NBA,Blake Ahearn,ahearbl01,27,UTA,PG,3
2012,NBA,Solomon Alabi,alabiso01,23,TOR,C,2
2012,NBA,Cole Aldrich,aldrico01,23,OKC,C,2
2012,NBA,LaMarcus Aldridge,aldrila01,26,POR,PF,6
2012,NBA,Lavoy Allen,allenla01,22,PHI,PF,1
2012,NBA,Ray Allen,allenra02,36,BOS,SG,16
2012,NBA,Tony Allen,allento01,30,MEM,SG,8
2012,NBA,Morris Almond,almonmo01,26,WAS,SG,3
2012,NBA,Al-Farouq Aminu,aminual01,21,NOH,SF,2
2012,NBA,Lou Amundson,amundlo01,29,IND,PF,6
2012,NBA,Alan Anderson,anderal01,29,TOR,SF,3
2012,NBA,Chris Andersen,anderch01,33,DEN,C,10
2012,NBA,James Anderson,anderja01,22,SAS,SG,2
2012,NBA,Ryan Anderson,anderry01,23,ORL,PF,4
2012,NBA,Carmelo Anthony,anthoca01,27,NYK,SF,9
2012,NBA,Joel Anthony,anthojo01,29,MIA,C,5
2012,NBA,Gilbert Arenas,arenagi01,30,MEM,PG,11
2012,NBA,Trevor Ariza,arizatr01,26,NOH,SF,8
2012,NBA,Metta World Peace,artesro01,32,LAL,SF,13
2012,NBA,Ömer Aşık,asikom01,25,CHI,C,2
2012,NBA,D.J. Augustin,augusdj01,24,CHA,PG,4
2012,NBA,Gustavo Ayón,ayongu01,26,NOH,PF,1
2012,NBA,Kelenna Azubuike,azubuke01,28,DAL,SG,5
2012,NBA,Luke Babbitt,babbilu01,22,POR,SF,2
2012,NBA,Renaldo Balkman,balkmre01,27,NYK,SF,6
2012,NBA,Leandro Barbosa,barbole01,29,2TM,SG,9
2012,NBA,Leandro Barbosa,barbole01,29,IND,SG,9
2012,NBA,Leandro Barbosa,barbole01,29,TOR,SG,9
2012,NBA,J.J. Barea,bareajo01,27,MIN,PG,6
2012,NBA,Andrea Bargnani,bargnan01,26,TOR,C,6
2012,NBA,Matt Barnes,barnema02,31,LAL,SF,9
2012,NBA,Earl Barron,barroea01,30,GSW,C,6
2012,NBA,Brandon Bass,bassbr01,26,BOS,PF,7
2012,NBA,Shane Battier,battish01,33,MIA,SF,11
2012,NBA,Tony Battie,battito01,35,PHI,C,14
2012,NBA,Nicolas Batum,batumni01,23,POR,SF,4
2012,NBA,Jerryd Bayless,bayleje01,23,TOR,PG,4
2012,NBA,Michael Beasley,beaslmi01,23,MIN,SF,4
2012,NBA,Rodrigue Beaubois,beaubro01,23,DAL,PG,3
2012,NBA,Marco Belinelli,belinma01,25,NOH,SG,5
2012,NBA,Raja Bell,bellra01,35,UTA,SG,12
2012,NBA,Keith Benson,bensoke02,23,GSW,C,1
2012,NBA,Mike Bibby,bibbymi01,33,NYK,PG,14
2012,NBA,Andris Biedriņš,biedran01,25,GSW,C,8
2012,NBA,Chauncey Billups,billuch01,35,LAC,SG,15
2012,NBA,Bismack Biyombo,biyombi01,19,CHA,C,1
2012,NBA,DeJuan Blair,blairde01,22,SAS,PF,3
2012,NBA,Steve Blake,blakest01,31,LAL,PG,9
2012,NBA,Andray Blatche,blatcan01,25,WAS,PF,7
2012,NBA,Eric Bledsoe,bledser01,22,LAC,PG,2
2012,NBA,Keith Bogans,boganke01,31,NJN,SF,9
2012,NBA,Andrew Bogut,bogutan01,27,MIL,C,7
2012,NBA,Matt Bonner,bonnema01,31,SAS,PF,8
2012,NBA,Trevor Booker,booketr01,24,WAS,PF,2
2012,NBA,Carlos Boozer,boozeca01,30,CHI,PF,10
2012,NBA,Chris Bosh,boshch01,27,MIA,PF,9
2012,NBA,Earl Boykins,boykiea01,35,HOU,PG,13
2012,NBA,Craig Brackins,brackcr01,24,PHI,PF,2
2012,NBA,Avery Bradley,bradlav01,21,BOS,PG,2
2012,NBA,Elton Brand,brandel01,32,PHI,C,13
2012,NBA,Corey Brewer,breweco01,25,DEN,SF,5
2012,NBA,Ronnie Brewer,brewero02,26,CHI,SG,6
2012,NBA,Jon Brockman,brockjo01,24,MIL,PF,3
2012,NBA,MarShon Brooks,brookma01,23,NJN,SG,1
2012,NBA,Derrick Brown,brownde04,24,CHA,SF,3
2012,NBA,Kwame Brown,brownkw01,29,GSW,C,11
2012,NBA,Shannon Brown,brownsh01,26,PHO,SG,6
2012,NBA,Kobe Bryant,bryanko01,33,LAL,SG,16
2012,NBA,Chase Budinger,budinch01,23,HOU,SF,3
2012,NBA,Alec Burks,burksal01,20,UTA,SG,1
2012,NBA,Caron Butler,butleca01,31,LAC,SF,10
2012,NBA,Jimmy Butler,butleji01,22,CHI,SG,1
2012,NBA,Rasual Butler,butlera01,32,TOR,SF,10
2012,NBA,Derrick Byars,byarsde01,27,SAS,PF,1
2012,NBA,Andrew Bynum,bynuman01,24,LAL,C,7
2012,NBA,Will Bynum,bynumwi01,29,DET,PG,5
2012,NBA,José Calderón,caldejo01,30,TOR,PG,7
2012,NBA,Marcus Camby,cambyma01,37,2TM,C,16
2012,NBA,Marcus Camby,cambyma01,37,HOU,C,16
2012,NBA,Marcus Camby,cambyma01,37,POR,C,16
2012,NBA,Brian Cardinal,cardibr01,34,DAL,SF,12
2012,NBA,DeMarre Carroll,carrode01,25,2TM,PF,3
2012,NBA,DeMarre Carroll,carrode01,25,DEN,PF,3
2012,NBA,DeMarre Carroll,carrode01,25,UTA,SF,3
2012,NBA,Matt Carroll,carroma01,31,CHA,SG,9
2012,NBA,Anthony Carter,cartean01,36,TOR,PG,13
2012,NBA,Vince Carter,cartevi01,35,DAL,SG,14
2012,NBA,Omri Casspi,casspom01,23,CLE,SF,3
2012,NBA,Mario Chalmers,chalmma01,25,MIA,PG,4
2012,NBA,Tyson Chandler,chandty01,29,NYK,C,11
2012,NBA,Wilson Chandler,chandwi01,24,DEN,SF,5
2012,NBA,Josh Childress,childjo01,28,PHO,SF,6
2012,NBA,Earl Clark,clarkea01,24,ORL,PF,3
2012,NBA,Norris Cole,coleno01,23,MIA,PG,1
2012,NBA,Darren Collison,collida01,24,IND,PG,3
2012,NBA,Jason Collins,collija04,33,ATL,C,11
2012,NBA,Nick Collison,collini01,31,OKC,PF,8
2012,NBA,Mike Conley,conlemi01,24,MEM,PG,5
2012,NBA,Brian Cook,cookbr01,31,2TM,PF,9
2012,NBA,Brian Cook,cookbr01,31,LAC,PF,9
2012,NBA,Brian Cook,cookbr01,31,WAS,PF,9
2012,NBA,Daequan Cook,cookda02,24,OKC,SG,5
2012,NBA,DeMarcus Cousins,couside01,21,SAC,C,2
2012,NBA,Jamal Crawford,crawfja01,31,POR,PG,12
2012,NBA,Jordan Crawford,crawfjo02,23,WAS,SG,2
2012,NBA,Dante Cunningham,cunnida01,24,MEM,PF,3
2012,NBA,Eddy Curry,curryed01,29,MIA,C,10
2012,NBA,Stephen Curry,curryst01,23,GSW,PG,3
2012,NBA,Samuel Dalembert,dalemsa01,30,HOU,C,10
2012,NBA,Erick Dampier,dampier01,36,ATL,C,16
2012,NBA,Marquis Daniels,daniema01,31,BOS,SG,9
2012,NBA,Baron Davis,davisba01,32,NYK,PG,13
2012,NBA,Ed Davis,davised01,22,TOR,PF,2
2012,NBA,Glen Davis,davisgl01,26,ORL,PF,5
2012,NBA,Josh Davis,davisjo02,31,MEM,PF,4
2012,NBA,Eric Dawson,dawsoer01,27,SAS,C,1
2012,NBA,Austin Daye,dayeau01,23,DET,SF,3
2012,NBA,Carlos Delfino,delfica01,29,MIL,SF,7
2012,NBA,Luol Deng,denglu01,26,CHI,SF,8
2012,NBA,Justin Dentmon,dentmju01,26,2TM,PG,1
2012,NBA,Justin Dentmon,dentmju01,26,SAS,PG,1
2012,NBA,Justin Dentmon,dentmju01,26,TOR,PG,1
2012,NBA,DeMar DeRozan,derozde01,22,TOR,SG,3
2012,NBA,Boris Diaw,diawbo01,29,2TM,PF,9
2012,NBA,Boris Diaw,diawbo01,29,CHA,PF,9
2012,NBA,Boris Diaw,diawbo01,29,SAS,PF,9
2012,NBA,Ike Diogu,dioguik01,28,SAS,PF,6
2012,NBA,DeSagana Diop,diopde01,30,CHA,C,11
2012,NBA,Keyon Dooling,doolike01,31,BOS,SG,12
2012,NBA,Toney Douglas,douglto01,25,NYK,PG,3
2012,NBA,Goran Dragić,dragigo01,25,HOU,PG,4
2012,NBA,Jared Dudley,dudleja01,26,PHO,SG,5
2012,NBA,Chris Duhon,duhonch01,29,ORL,PG,8
2012,NBA,Tim Duncan,duncati01,35,SAS,C,15
2012,NBA,Mike Dunleavy,dunlemi02,31,MIL,SF,10
2012,NBA,Kevin Durant,duranke01,23,OKC,SF,5
2012,NBA,Jerome Dyson,dysonje01,24,NOH,PG,1
2012,NBA,Devin Ebanks,ebankde01,22,LAL,SG,2
2012,NBA,Wayne Ellington,ellinwa01,24,MIN,SG,3
2012,NBA,Monta Ellis,ellismo01,26,2TM,SG,7
2012,NBA,Monta Ellis,ellismo01,26,GSW,SG,7
2012,NBA,Monta Ellis,ellismo01,26,MIL,SG,7
2012,NBA,Francisco Elson,elsonfr01,35,PHI,C,9
2012,NBA,Andre Emmett,emmetan01,29,NJN,SF,2
2012,NBA,Semih Erden,erdense01,25,CLE,C,2
2012,NBA,Jeremy Evans,evansje01,24,UTA,SF,2
2012,NBA,Maurice Evans,evansma01,33,WAS,SF,9
2012,NBA,Reggie Evans,evansre01,31,LAC,PF,10
2012,NBA,Tyreke Evans,evansty01,22,SAC,SG,3
2012,NBA,Christian Eyenga,eyengch01,22,2TM,SF,2
2012,NBA,Christian Eyenga,eyengch01,22,CLE,SF,2
2012,NBA,Christian Eyenga,eyengch01,22,LAL,SF,2
2012,NBA,Kenneth Faried,farieke01,22,DEN,PF,1
2012,NBA,Jordan Farmar,farmajo01,25,NJN,PG,6
2012,NBA,Derrick Favors,favorde01,20,UTA,PF,2
2012,NBA,Raymond Felton,feltora01,27,POR,PG,7
2012,NBA,Rudy Fernández,fernaru01,26,DEN,SG,4
2012,NBA,Kyrylo Fesenko,fesenky01,25,IND,C,5
2012,NBA,Landry Fields,fieldla01,23,NYK,SG,2
2012,NBA,Derek Fisher,fishede01,37,2TM,PG,16
2012,NBA,Derek Fisher,fishede01,37,LAL,PG,16
2012,NBA,Derek Fisher,fishede01,37,OKC,PG,16
2012,NBA,Jonny Flynn,flynnjo01,22,2TM,PG,3
2012,NBA,Jonny Flynn,flynnjo01,22,HOU,PG,3
2012,NBA,Jonny Flynn,flynnjo01,22,POR,PG,3
2012,NBA,Jeff Foote,footeje01,24,NOH,C,1
2012,NBA,Gary Forbes,forbega01,26,TOR,SG,2
2012,NBA,T.J. Ford,fordtj01,28,SAS,PG,8
2012,NBA,Courtney Fortson,fortsco01,23,2TM,PG,1
2012,NBA,Courtney Fortson,fortsco01,23,HOU,PG,1
2012,NBA,Courtney Fortson,fortsco01,23,LAC,PG,1
2012,NBA,Jeff Foster,fosteje01,35,IND,C,13
2012,NBA,Randy Foye,foyera01,28,LAC,SG,6
2012,NBA,Jimmer Fredette,fredeji01,22,SAC,PG,1
2012,NBA,Channing Frye,fryech01,28,PHO,PF,7
2012,NBA,Dan Gadzuric,gadzuda01,33,NYK,C,10
2012,NBA,Sundiata Gaines,gainesu01,25,NJN,SG,3
2012,NBA,Danilo Gallinari,gallida01,23,DEN,SF,4
2012,NBA,Francisco García,garcifr01,30,SAC,SF,7
2012,NBA,Kevin Garnett,garneke01,35,BOS,C,17
2012,NBA,Marc Gasol,gasolma01,27,MEM,C,4
2012,NBA,Pau Gasol,gasolpa01,31,LAL,PF,11
2012,NBA,Rudy Gay,gayru01,25,MEM,SF,6
2012,NBA,Alonzo Gee,geeal01,24,CLE,SG,3
2012,NBA,Paul George,georgpa01,21,IND,SG,2
2012,NBA,Daniel Gibson,gibsoda01,25,CLE,SG,6
2012,NBA,Taj Gibson,gibsota01,26,CHI,PF,3
2012,NBA,Manu Ginóbili,ginobma01,34,SAS,SG,10
2012,NBA,Mickell Gladness,gladnmi01,25,2TM,PF,1
2012,NBA,Mickell Gladness,gladnmi01,25,GSW,PF,1
2012,NBA,Mickell Gladness,gladnmi01,25,MIA,PF,1
2012,NBA,Ryan Gomes,gomesry01,29,LAC,SF,7
2012,NBA,Drew Gooden,goodedr01,30,MIL,C,10
2012,NBA,Ben Gordon,gordobe01,28,DET,SG,8
2012,NBA,Eric Gordon,gordoer01,23,NOH,SG,4
2012,NBA,Marcin Gortat,gortama01,27,PHO,C,5
2012,NBA,Andrew Goudelock,goudean01,23,LAL,SG,1
2012,NBA,Danny Granger,grangda01,28,IND,SF,7
2012,NBA,Aaron Gray,grayaa01,27,TOR,C,5
2012,NBA,Danny Green,greenda02,24,SAS,SG,3
2012,NBA,Donté Greene,greendo01,23,SAC,PF,4
2012,NBA,Gerald Green,greenge01,26,NJN,SF,5
2012,NBA,Willie Green,greenwi01,30,ATL,SG,9
2012,NBA,Blake Griffin,griffbl01,22,LAC,PF,2
2012,NBA,Hamed Haddadi,haddaha01,26,MEM,C,4
2012,NBA,Jordan Hamilton,hamiljo02,21,DEN,SF,1
2012,NBA,Richard Hamilton,hamilri01,33,CHI,SG,13
2012,NBA,Tyler Hansbrough,hansbty01,26,IND,PF,3
2012,NBA,Luke Harangody,haranlu01,24,CLE,PF,2
2012,NBA,James Harden,hardeja01,22,OKC,SG,3
2012,NBA,Justin Harper,harpeju01,22,ORL,PF,1
2012,NBA,Josh Harrellson,harrejo01,22,NYK,PF,1
2012,NBA,Al Harrington,harrial01,31,DEN,PF,14
2012,NBA,Devin Harris,harride01,28,UTA,PG,8
2012,NBA,Manny Harris,harrima01,22,CLE,SG,2
2012,NBA,Terrel Harris,harrite01,24,MIA,SG,1
2012,NBA,Tobias Harris,harrito02,19,MIL,SF,1
2012,NBA,Udonis Haslem,hasleud01,31,MIA,PF,9
2012,NBA,Spencer Hawes,hawessp01,23,PHI,C,5
2012,NBA,Chuck Hayes,hayesch01,28,SAC,C,7
2012,NBA,Gordon Hayward,haywago01,21,UTA,SF,2
2012,NBA,Lazar Hayward,haywala01,25,OKC,SF,2
2012,NBA,Brendan Haywood,haywobr01,32,DAL,C,11
2012,NBA,Gerald Henderson,hendege02,24,CHA,SG,3
2012,NBA,Xavier Henry,henryxa01,20,NOH,SG,2
2012,NBA,Roy Hibbert,hibbero01,25,IND,C,4
2012,NBA,J.J. Hickson,hicksjj01,23,2TM,PF,4
2012,NBA,J.J. Hickson,hicksjj01,23,POR,PF,4
2012,NBA,J.J. Hickson,hicksjj01,23,SAC,PF,4
2012,NBA,Cory Higgins,higgico01,22,CHA,PG,1
2012,NBA,Nenê,hilarne01,29,2TM,C,10
2012,NBA,Nenê,hilarne01,29,DEN,C,10
2012,NBA,Nenê,hilarne01,29,WAS,C,10
2012,NBA,George Hill,hillge01,25,IND,PG,4
2012,NBA,Grant Hill,hillgr01,39,PHO,SF,17
2012,NBA,Jordan Hill,hilljo01,24,2TM,C,3
2012,NBA,Jordan Hill,hilljo01,24,HOU,C,3
2012,NBA,Jordan Hill,hilljo01,24,LAL,C,3
2012,NBA,Kirk Hinrich,hinriki01,31,ATL,SG,9
2012,NBA,Darington Hobson,hobsoda01,24,MIL,SG,1
2012,NBA,Jrue Holiday,holidjr01,21,PHI,PG,3
2012,NBA,Ryan Hollins,holliry01,27,2TM,C,6
2012,NBA,Ryan Hollins,holliry01,27,BOS,C,6
2012,NBA,Ryan Hollins,holliry01,27,CLE,C,6
2012,NBA,Tyler Honeycutt,honeyty01,21,SAC,SF,1
2012,NBA,Al Horford,horfoal01,25,ATL,C,5
2012,NBA,Dennis Horner,hornede01,23,NJN,PF,1
2012,NBA,Dwight Howard,howardw01,26,ORL,C,8
2012,NBA,Josh Howard,howarjo01,31,UTA,SF,9
2012,NBA,Juwan Howard,howarju01,38,MIA,PF,18
2012,NBA,Lester Hudson,hudsole01,27,2TM,PG,3
2012,NBA,Lester Hudson,hudsole01,27,CLE,PG,3
2012,NBA,Lester Hudson,hudsole01,27,MEM,PG,3
2012,NBA,Larry Hughes,hughela01,33,ORL,PG,13
2012,NBA,Kris Humphries,humphkr01,26,NJN,PF,8
2012,NBA,Serge Ibaka,ibakase01,22,OKC,PF,3
2012,NBA,Andre Iguodala,iguodan01,28,PHI,SF,8
2012,NBA,Ersan İlyasova,ilyaser01,24,MIL,PF,4
2012,NBA,Kyrie Irving,irvinky01,19,CLE,PG,1
2012,NBA,Royal Ivey,iveyro01,30,OKC,SG,8
2012,NBA,Jarrett Jack,jackja01,28,NOH,PG,7
2012,NBA,Reggie Jackson,jacksre01,21,OKC,PG,1
2012,NBA,Stephen Jackson,jacksst02,33,2TM,SF,12
2012,NBA,Stephen Jackson,jacksst02,33,MIL,SF,12
2012,NBA,Stephen Jackson,jacksst02,33,SAS,SF,12
2012,NBA,Damion James,jamesda01,24,NJN,SF,2
2012,NBA,LeBron James,jamesle01,27,MIA,SF,9
2012,NBA,Mike James,jamesmi01,36,CHI,PG,10
2012,NBA,Antawn Jamison,jamisan01,35,CLE,PF,14
2012,NBA,Al Jefferson,jeffeal01,27,UTA,C,8
2012,NBA,Richard Jefferson,jefferi01,31,2TM,SF,11
2012,NBA,Richard Jefferson,jefferi01,31,GSW,SF,11
2012,NBA,Richard Jefferson,jefferi01,31,SAS,SF,11
2012,NBA,Jared Jeffries,jeffrja01,30,NYK,PF,10
2012,NBA,Charles Jenkins,jenkich01,22,GSW,PG,1
2012,NBA,Brandon Jennings,jennibr01,22,MIL,PG,3
2012,NBA,Jonas Jerebko,jerebjo01,24,DET,PF,2
2012,NBA,Yi Jianlian,jianlyi01,24,DAL,PF,5
2012,NBA,Amir Johnson,johnsam01,24,TOR,PF,7
2012,NBA,Armon Johnson,johnsar02,22,2TM,PG,2
2012,NBA,Armon Johnson,johnsar02,22,NJN,PG,2
2012,NBA,Armon Johnson,johnsar02,22,POR,PG,2
2012,NBA,Carldell Johnson,johnsca01,29,NOH,PG,1
2012,NBA,Chris Johnson,johnsch03,26,2TM,C,2
2012,NBA,Chris Johnson,johnsch03,26,NOH,C,2
2012,NBA,Chris Johnson,johnsch03,26,POR,C,2
2012,NBA,Ivan Johnson,johnsiv01,27,ATL,PF,1
2012,NBA,James Johnson,johnsja01,24,TOR,SF,3
2012,NBA,JaJuan Johnson,johnsja02,22,BOS,PF,1
2012,NBA,Joe Johnson,johnsjo02,30,ATL,SG,11
2012,NBA,Trey Johnson,johnstr01,27,NOH,SG,3
2012,NBA,Wesley Johnson,johnswe01,24,MIN,SF,2
2012,NBA,Dahntay Jones,jonesda02,31,IND,SF,9
2012,NBA,Dominique Jones,jonesdo02,23,DAL,SG,2
2012,NBA,James Jones,jonesja02,31,MIA,SG,9
2012,NBA,Solomon Jones,jonesso01,27,2TM,PF,6
2012,NBA,Solomon Jones,jonesso01,27,LAC,PF,6
2012,NBA,Solomon Jones,jonesso01,27,NOH,C,6
2012,NBA,DeAndre Jordan,jordade01,23,LAC,C,4
2012,NBA,Jerome Jordan,jordaje01,25,NYK,C,1
2012,NBA,Cory Joseph,josepco01,20,SAS,PG,1
